Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"379589791000","857500","3580","1166702.2","3142.3"
"380591190000","861700","3580","1169829.1","3126.9"
"381592904000","858500","3582","1172931.9","3102.8"
"382594386000","857100","3579","1176035.1","3103.2"
"383595923000","859100","3581","1179140.1","3105.0"
"384597595000","871400","3583","1182243.7","3103.6"
"385598943000","849000","3583","1185340.5","3096.8"
"386600503000","855300","3584","1188436.8","3096.3"
"387602102000","858700","3580","1191535.3","3098.5"
"388603519000","854900","3581","1194743.1","3207.8"
"389605118000","864300","3581","1197841.1","3098.0"
"390606534000","861700","3582","1200940.0","3098.9"
"391608152000","857900","3580","1204036.4","3096.4"
"392609760000","891800","3585","1207130.1","3093.7"
"393611161000","891900","3583","1210217.5","3087.4"
"394612741000","849200","3580","1213296.2","3078.7"
"395614184000","853200","3579","1216373.2","3077.0"
"396615778000","864500","3582","1219451.9","3078.7"
"397617417000","846000","3581","1222547.8","3095.9"
"398618679000","860900","3583","1225645.4","3097.6"
"399620216000","864400","3583","1228746.9","3101.5"
"400621571000","848600","3580","1231848.5","3101.6"
"401623253000","868300","3582","1234953.4","3104.9"
"402624783000","859300","3582","1238053.2","3099.8"
"403626203000","854600","3583","1241150.4","3097.2"
"404627814000","870000","3580","1244375.3","3224.9"
"405629292000","849000","3582","1247468.2","3092.9"
"406630845000","912200","3582","1250571.0","3102.8"
"407632574000","897600","3581","1253676.4","3105.4"
"408634135000","891300","3580","1256782.6","3106.2"
"409635870000","867700","3583","1259885.4","3102.8"
"410637342000","858500","3581","1262982.6","3097.2"
"411638939000","858500","3582","1266082.8","3100.2"
"412640846000","865300","3580","1269182.1","3099.3"
"413642198000","848800","3583","1272281.5","3099.4"
"414643961000","864200","3582","1275381.7","3100.2"
"415645391000","855100","3579","1278481.1","3099.4"
"416647259000","854900","3582","1281583.4","3102.3"
"417648856000","867500","3583","1284683.6","3100.2"
"418650273000","858500","3582","1287785.1","3101.5"
"419652010000","855100","3580","1290886.6","3101.5"
"420653426000","868400","3582","1294107.3","3220.7"
"421655042000","848400","3581","1297210.9","3103.6"
"422656568000","861100","3582","1300293.1","3082.2"
"423657994000","897700","3578","1303388.6","3095.5"
"424659630000","898400","3580","1306487.5","3098.9"
"425661029000","848700","3583","1309573.9","3086.4"
"426662631000","842800","3581","1312617.8","3043.9"
"427664231000","846400","3579","1315686.2","3068.4"
"428665678000","848700","3581","1318749.0","3062.8"
"429667112000","876400","3581","1321883.6","3134.6"
"430668543000","897200","3583","1325082.8","3199.2"
"431670027000","881100","3581","1328281.4","3198.6"
"432671621000","891300","3581","1331488.3","3206.9"
"433673145000","904000","3582","1334708.5","3220.2"
"434674851000","891200","3581","1337931.7","3223.2"
"435676122000","887400","3581","1341148.9","3217.2"
"436677864000","890900","3582","1344480.0","3331.1"
"437679260000","897600","3581","1347704.5","3224.5"
"438680748000","943900","3582","1350918.7","3214.2"
"439682491000","932600","3581","1354138.0","3219.3"
"440683904000","891900","3581","1357357.3","3219.3"
"441685583000","888000","3581","1360577.1","3219.8"
"442687133000","897800","3581","1363786.1","3209.0"
"443688533000","881000","3581","1366993.9","3207.8"
"444690017000","912100","3583","1370203.7","3209.8"
"445691265000","887800","3578","1373416.2","3212.5"
"446692901000","890900","3583","1376628.2","3212.0"
"447694495000","874300","3581","1379839.4","3211.2"
"448695907000","886800","3582","1383050.5","3211.1"
"449697535000","900800","3581","1386262.5","3212.0"
"450698885000","891400","3580","1389474.1","3211.6"
