Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"476238416000","4521600","3592","7724587.0","16241.7"
"477238775000","4646500","3591","7740834.7","16247.7"
"478239265000","4555900","3590","7757091.0","16256.3"
"479240991000","4565600","3586","7773364.8","16273.8"
"480241446000","4568600","3587","7789611.3","16246.5"
"481241852000","4583700","3592","7805841.3","16230.0"
"482242377000","4595400","3585","7822093.3","16252.0"
"483243063000","4593900","3592","7838357.8","16264.5"
"484243527000","4592400","3589","7854604.2","16246.4"
"485244112000","4562600","3588","7870844.1","16239.9"
"486244594000","4561800","3595","7887079.4","16235.3"
"487245120000","4561800","3590","7903323.2","16243.8"
"488245821000","4524600","3592","7919583.8","16260.6"
"489246270000","4587100","3587","7935831.9","16248.1"
"490246750000","4567100","3591","7952082.6","16250.7"
"491247153000","4585600","3596","7968310.1","16227.5"
"492247693000","4619100","3593","7984543.6","16233.5"
"493248368000","4618300","3593","8000798.6","16255.0"
"494248947000","4582600","3592","8017048.4","16249.8"
"495249475000","4551900","3588","8033295.3","16246.9"
"496249849000","4614500","3595","8049525.8","16230.5"
"497250188000","4556600","3592","8065763.6","16237.8"
"498250694000","4562600","3590","8082022.0","16258.4"
"499251264000","4562600","3586","8098265.4","16243.4"
"500251775000","4595400","3590","8114514.4","16249.0"
"501252151000","4583300","3587","8130746.6","16232.2"
"502252643000","4594600","3588","8146986.6","16240.0"
"503253203000","4560300","3597","8163245.9","16259.3"
"504253578000","4531300","3591","8179484.1","16238.2"
"505254090000","4561800","3595","8195725.8","16241.7"
"506254465000","4565600","3586","8211963.2","16237.4"
"507255006000","4560300","3589","8228209.6","16246.4"
"508255690000","4615300","3594","8244466.3","16256.7"
"509256057000","4557300","3594","8260710.1","16243.8"
"510256464000","4595400","3588","8276957.8","16247.7"
"511256981000","4563300","3592","8293199.5","16241.7"
"512257482000","4614500","3591","8309442.9","16243.4"
"513258319000","4615300","3585","8325715.1","16272.2"
"514258771000","4628000","3595","8341969.7","16254.6"
"515259351000","4561800","3590","8358225.5","16255.8"
"516259769000","4561100","3591","8374471.5","16246.0"
"517260336000","4563300","3590","8390721.3","16249.8"
"518260991000","4595400","3589","8406995.7","16274.4"
"519261411000","4624400","3596","8423257.1","16261.4"
"520261923000","4564100","3586","8439521.6","16264.5"
"521262371000","4552100","3594","8455781.7","16260.1"
"522262835000","4597300","3591","8472040.2","16258.5"
"523263498000","4684700","3593","8488310.2","16270.0"
"524263953000","4565600","3593","8504593.1","16282.9"
"525264604000","4571600","3591","8520861.9","16268.8"
"526265045000","4563300","3593","8537129.8","16267.9"
"527265548000","4564800","3590","8553394.2","16264.4"
